transaction_id,customer_id,transaction_date,subtotal,promotion_id,final_amount,true_segment,used_promo
T002316,C0393,2024-06-18,743.31,P_PAYDAY,693.31,At-Risk,1
T002317,C0393,2024-06-05,218.51,P_MIDYEAR,18.51,At-Risk,1
T002318,C0393,2024-04-20,812.47,NONE,812.47,At-Risk,0
T002319,C0393,2024-04-22,421.49,NONE,421.49,At-Risk,0
T002320,C0393,2024-05-24,4918.09,NONE,4918.09,At-Risk,0
T002321,C0393,2024-03-21,558.19,P_WEEKEND,528.19,At-Risk,1
T002322,C0393,2024-03-01,625.6,NONE,625.6,At-Risk,0
T002323,C0394,2024-03-04,159.72,NONE,159.72,Champion,0
T002324,C0394,2024-01-05,94.74,NONE,94.74,Champion,0
T002325,C0395,2024-05-17,2551.64,P_CHAMPION,2041.31,At-Risk,1
T002326,C0395,2024-03-03,18513.67,P_WEEKEND,18483.67,At-Risk,1
T002327,C0395,2024-06-11,1154.7,NONE,1154.7,At-Risk,0
T002328,C0395,2024-05-13,22597.9,NONE,22597.9,At-Risk,0
T002329,C0395,2024-05-01,972.44,P_WEEKEND,942.44,At-Risk,1
T002330,C0395,2024-02-15,2999.73,NONE,2999.73,At-Risk,0
T002331,C0395,2024-03-12,670.93,NONE,670.93,At-Risk,0
T002332,C0395,2024-02-24,1925.57,P_PAYDAY,1875.57,At-Risk,1
T002333,C0396,2024-05-30,541.19,NONE,541.19,Loyal,0
T002334,C0396,2024-01-18,920.35,NONE,920.35,Loyal,0
T002335,C0396,2024-03-17,430.73,NONE,430.73,Loyal,0
T002336,C0396,2024-06-22,8332.55,P_WEEKEND,8302.55,Loyal,1
T002337,C0396,2024-01-15,599.94,NONE,599.94,Loyal,0
T002338,C0397,2024-05-05,288.01,NONE,288.01,New,0
T002339,C0397,2024-03-07,102.52,P_WINBACK,76.89,New,1
T002340,C0398,2024-05-10,812.14,NONE,812.14,Champion,0
T002341,C0398,2024-04-14,1432.87,NONE,1432.87,Champion,0
T002342,C0398,2024-04-26,949.51,NONE,949.51,Champion,0
T002343,C0398,2024-03-25,2915.62,NONE,2915.62,Champion,0
T002344,C0398,2024-01-13,2052.22,P_CHAMPION,1641.78,Champion,1
T002345,C0398,2024-06-04,2678.71,NONE,2678.71,Champion,0
T002346,C0398,2024-03-23,2721.94,NONE,2721.94,Champion,0
T002347,C0398,2024-04-08,836.13,NONE,836.13,Champion,0
T002348,C0398,2024-05-26,1936.98,NONE,1936.98,Champion,0
T002349,C0398,2024-03-08,1471.67,P_CHAMPION,1177.34,Champion,1
T002350,C0399,2024-03-30,112.42,P_WELCOME,12.42,At-Risk,1
T002351,C0400,2024-05-03,792.91,NONE,792.91,Loyal,0
T002352,C0400,2024-06-10,931.19,P_LOYAL,791.51,Loyal,1
T002353,C0400,2024-02-02,8318.28,NONE,8318.28,Loyal,0
T002354,C0400,2024-03-19,548.77,P_WEEKEND,518.77,Loyal,1
T002355,C0400,2024-02-21,797.65,P_PAYDAY,747.65,Loyal,1
T002356,C0400,2024-02-06,566.83,P_PAYDAY,516.83,Loyal,1
T002357,C0401,2024-06-01,309.72,NONE,309.72,At-Risk,0
T002358,C0401,2024-03-19,384.11,P_PAYDAY,334.11,At-Risk,1
T002359,C0402,2024-04-21,2276.73,NONE,2276.73,Champion,0
T002360,C0402,2024-01-16,657.65,NONE,657.65,Champion,0
T002361,C0402,2024-03-05,1059.21,NONE,1059.21,Champion,0
T002362,C0402,2024-03-20,2619.86,NONE,2619.86,Champion,0
T002363,C0402,2024-01-23,1768.3,NONE,1768.3,Champion,0
T002364,C0402,2024-04-29,891.95,P_CHAMPION,713.56,Champion,1
T002365,C0402,2024-06-03,2911.43,P_WEEKEND,2881.43,Champion,1
T002366,C0402,2024-03-17,1475.53,NONE,1475.53,Champion,0
T002367,C0402,2024-06-25,1138.35,P_MIDYEAR,938.35,Champion,1
T002368,C0402,2024-05-08,2205.71,NONE,2205.71,Champion,0
T002369,C0402,2024-04-05,2646.26,NONE,2646.26,Champion,0
T002370,C0402,2024-06-23,558.99,NONE,558.99,Champion,0
T002371,C0402,2024-04-11,1141.4,P_PAYDAY,1091.4,Champion,1
T002372,C0402,2024-01-01,2907.39,P_NEWYEAR,2616.65,Champion,1
T002373,C0402,2024-03-27,641.76,P_CHAMPION,513.41,Champion,1
T002374,C0402,2024-05-06,2042.64,NONE,2042.64,Champion,0
T002375,C0403,2024-05-16,280.28,NONE,280.28,At-Risk,0
T002376,C0403,2024-01-29,515.0,NONE,515.0,At-Risk,0
T002377,C0403,2024-04-23,2629.74,NONE,2629.74,At-Risk,0
T002378,C0403,2024-02-17,285.35,NONE,285.35,At-Risk,0
T002379,C0403,2024-06-15,296.42,NONE,296.42,At-Risk,0
T002380,C0403,2024-01-23,584.85,NONE,584.85,At-Risk,0
T002381,C0403,2024-05-12,518.93,P_LOYAL,441.09,At-Risk,1
T002382,C0403,2024-02-25,483.4,P_LOYAL,410.89,At-Risk,1
T002383,C0403,2024-06-24,309.08,NONE,309.08,At-Risk,0
T002384,C0403,2024-06-15,529.69,P_LOYAL,450.24,At-Risk,1
T002385,C0403,2024-05-14,558.86,P_LOYAL,475.03,At-Risk,1
T002386,C0404,2024-01-27,138.62,NONE,138.62,At-Risk,0
T002387,C0404,2024-04-17,170.87,NONE,170.87,At-Risk,0
T002388,C0404,2024-01-15,2049.31,P_WINBACK,1536.98,At-Risk,1
T002389,C0405,2024-01-30,223.21,P_WEEKEND,193.21,At-Risk,1
T002390,C0406,2024-03-03,153.76,NONE,153.76,At-Risk,0
T002391,C0407,2024-04-02,389.78,P_DOUBLE_SALE,343.01,At-Risk,1
T002392,C0407,2024-01-28,335.86,NONE,335.86,At-Risk,0
T002393,C0407,2024-06-06,354.08,P_WEEKEND,324.08,At-Risk,1
T002394,C0407,2024-06-12,635.42,NONE,635.42,At-Risk,0
T002395,C0407,2024-03-03,463.25,NONE,463.25,At-Risk,0
T002396,C0407,2024-05-12,549.11,P_LOYAL,466.74,At-Risk,1
T002397,C0407,2024-05-31,663.86,NONE,663.86,At-Risk,0
T002398,C0407,2024-05-26,767.16,NONE,767.16,At-Risk,0
T002399,C0407,2024-03-01,542.22,NONE,542.22,At-Risk,0
T002400,C0407,2024-04-20,245.42,P_WEEKEND,215.42,At-Risk,1
T002401,C0408,2024-05-19,351.65,NONE,351.65,New,0
T002402,C0409,2024-05-01,916.25,P_WEEKEND,886.25,Loyal,1
T002403,C0409,2024-03-18,566.75,NONE,566.75,Loyal,0
T002404,C0409,2024-01-06,391.67,NONE,391.67,Loyal,0
T002405,C0409,2024-04-17,707.11,NONE,707.11,Loyal,0
T002406,C0409,2024-03-22,261.49,NONE,261.49,Loyal,0
T002407,C0410,2024-06-18,182.53,P_MIDYEAR,0.0,New,1
T002408,C0410,2024-02-20,153.05,NONE,153.05,New,0
T002409,C0410,2024-02-01,331.56,NONE,331.56,New,0
T002410,C0411,2024-03-18,189.08,NONE,189.08,Loyal,0
T002411,C0411,2024-06-23,294.43,NONE,294.43,Loyal,0
T002412,C0411,2024-01-26,129.69,NONE,129.69,Loyal,0
T002413,C0412,2024-05-03,2714.32,NONE,2714.32,Champion,0
T002414,C0412,2024-02-23,2025.17,NONE,2025.17,Champion,0
T002415,C0412,2024-06-23,2824.5,P_CHAMPION,2259.6,Champion,1
T002416,C0412,2024-05-15,1132.09,P_CHAMPION,905.67,Champion,1
T002417,C0412,2024-01-13,1060.93,NONE,1060.93,Champion,0
T002418,C0412,2024-04-13,1903.82,NONE,1903.82,Champion,0
T002419,C0412,2024-02-03,1441.79,NONE,1441.79,Champion,0
T002420,C0412,2024-03-10,2573.4,NONE,2573.4,Champion,0
T002421,C0412,2024-06-16,2527.02,P_CHAMPION,2021.62,Champion,1
T002422,C0412,2024-04-07,1689.25,NONE,1689.25,Champion,0
T002423,C0412,2024-05-19,1717.02,NONE,1717.02,Champion,0
T002424,C0412,2024-05-13,1480.33,NONE,1480.33,Champion,0
T002425,C0412,2024-01-29,657.1,NONE,657.1,Champion,0
T002426,C0413,2024-04-04,201.53,P_WEEKEND,171.53,Champion,1
T002427,C0414,2024-02-06,1906.28,NONE,1906.28,Loyal,0
T002428,C0414,2024-03-11,2175.66,NONE,2175.66,Loyal,0
T002429,C0414,2024-06-14,1066.67,P_MIDYEAR,866.67,Loyal,1
T002430,C0414,2024-04-07,2971.19,NONE,2971.19,Loyal,0
T002431,C0414,2024-01-18,1115.47,NONE,1115.47,Loyal,0
T002432,C0414,2024-02-06,2620.19,NONE,2620.19,Loyal,0
T002433,C0414,2024-01-30,2350.38,NONE,2350.38,Loyal,0
T002434,C0414,2024-06-17,2267.46,NONE,2267.46,Loyal,0
T002435,C0414,2024-02-20,1554.14,NONE,1554.14,Loyal,0
T002436,C0414,2024-04-23,1074.73,NONE,1074.73,Loyal,0
T002437,C0414,2024-02-06,1425.2,P_WEEKEND,1395.2,Loyal,1
T002438,C0414,2024-04-26,1088.6,NONE,1088.6,Loyal,0
T002439,C0414,2024-02-29,1669.83,NONE,1669.83,Loyal,0
T002440,C0414,2024-06-04,1147.41,P_WEEKEND,1117.41,Loyal,1
T002441,C0414,2024-02-05,2503.34,NONE,2503.34,Loyal,0
T002442,C0415,2024-02-29,384.21,P_WEEKEND,354.21,New,1
T002443,C0415,2024-06-14,201.29,NONE,201.29,New,0
T002444,C0416,2024-04-16,217.63,NONE,217.63,At-Risk,0
T002445,C0417,2024-02-26,774.83,P_CHAMPION,619.86,New,1
T002446,C0417,2024-04-16,949.79,NONE,949.79,New,0
T002447,C0417,2024-03-03,1763.88,P_CHAMPION,1411.1,New,1
T002448,C0417,2024-05-23,1319.2,P_PAYDAY,1269.2,New,1
T002449,C0417,2024-03-22,986.32,NONE,986.32,New,0
T002450,C0417,2024-03-10,2604.73,NONE,2604.73,New,0
T002451,C0417,2024-03-05,1315.74,NONE,1315.74,New,0
T002452,C0417,2024-01-17,2094.61,NONE,2094.61,New,0
T002453,C0417,2024-05-02,1252.88,P_PAYDAY,1202.88,New,1
T002454,C0417,2024-06-07,2082.07,NONE,2082.07,New,0
T002455,C0417,2024-06-05,1493.58,NONE,1493.58,New,0
T002456,C0417,2024-02-13,584.02,P_CHAMPION,467.22,New,1
T002457,C0417,2024-01-09,1901.29,P_NEWYEAR,1711.16,New,1
T002458,C0417,2024-02-24,1128.08,NONE,1128.08,New,0
T002459,C0418,2024-05-20,117.25,NONE,117.25,At-Risk,0
T002460,C0419,2024-03-05,318.27,P_WEEKEND,288.27,Loyal,1
T002461,C0419,2024-03-04,852.01,NONE,852.01,Loyal,0
T002462,C0419,2024-04-14,926.41,P_PAYDAY,876.41,Loyal,1
T002463,C0419,2024-04-24,354.85,P_WEEKEND,324.85,Loyal,1
T002464,C0419,2024-01-29,956.83,P_WEEKEND,926.83,Loyal,1
T002465,C0419,2024-03-31,400.17,NONE,400.17,Loyal,0
T002466,C0419,2024-01-15,471.0,NONE,471.0,Loyal,0
T002467,C0419,2024-04-23,288.75,P_WEEKEND,258.75,Loyal,1
T002468,C0419,2024-05-29,309.03,P_WEEKEND,279.03,Loyal,1
T002469,C0419,2024-04-23,479.03,P_WEEKEND,449.03,Loyal,1
T002470,C0420,2024-01-01,99.84,NONE,99.84,Champion,0
T002471,C0420,2024-06-10,160.04,NONE,160.04,Champion,0
T002472,C0421,2024-03-25,1111.4,P_WEEKEND,1081.4,Loyal,1
T002473,C0421,2024-06-16,616.59,NONE,616.59,Loyal,0
T002474,C0421,2024-06-28,1455.36,NONE,1455.36,Loyal,0
T002475,C0421,2024-05-29,1978.36,NONE,1978.36,Loyal,0
T002476,C0421,2024-01-22,2314.82,NONE,2314.82,Loyal,0
T002477,C0421,2024-01-08,1526.91,NONE,1526.91,Loyal,0
T002478,C0421,2024-02-14,2178.69,NONE,2178.69,Loyal,0
T002479,C0421,2024-03-19,2111.07,NONE,2111.07,Loyal,0
T002480,C0421,2024-06-21,1496.79,P_MIDYEAR,1296.79,Loyal,1
T002481,C0421,2024-01-02,869.39,NONE,869.39,Loyal,0
T002482,C0421,2024-03-26,2007.22,P_WEEKEND,1977.22,Loyal,1
T002483,C0421,2024-06-25,2766.25,P_MIDYEAR,2566.25,Loyal,1
T002484,C0421,2024-01-10,2382.71,NONE,2382.71,Loyal,0
T002485,C0421,2024-03-04,2808.59,P_PAYDAY,2758.59,Loyal,1
T002486,C0421,2024-06-05,2367.07,NONE,2367.07,Loyal,0
T002487,C0421,2024-01-29,2657.06,P_WEEKEND,2627.06,Loyal,1
T002488,C0421,2024-03-09,2133.94,P_CHAMPION,1707.15,Loyal,1
T002489,C0422,2024-03-13,77.67,NONE,77.67,Loyal,0
T002490,C0423,2024-04-28,554.2,P_PAYDAY,504.2,Champion,1
T002491,C0423,2024-04-14,1576.41,P_CHAMPION,1261.13,Champion,1
T002492,C0423,2024-02-25,1408.49,NONE,1408.49,Champion,0
T002493,C0423,2024-01-07,2727.03,P_NEWYEAR,2454.33,Champion,1
T002494,C0423,2024-06-15,1874.24,P_PAYDAY,1824.24,Champion,1
T002495,C0423,2024-05-01,1724.09,NONE,1724.09,Champion,0
T002496,C0423,2024-06-24,2662.86,NONE,2662.86,Champion,0
T002497,C0423,2024-03-02,2045.77,P_CHAMPION,1636.62,Champion,1
T002498,C0423,2024-02-04,2385.92,P_CHAMPION,1908.74,Champion,1
T002499,C0423,2024-05-23,2796.43,NONE,2796.43,Champion,0
T002500,C0423,2024-02-02,2910.88,NONE,2910.88,Champion,0
T002501,C0423,2024-03-04,2184.78,P_WEEKEND,2154.78,Champion,1
T002502,C0423,2024-03-26,597.96,NONE,597.96,Champion,0
T002503,C0423,2024-03-15,2187.3,NONE,2187.3,Champion,0
T002504,C0423,2024-04-14,2400.67,NONE,2400.67,Champion,0
T002505,C0423,2024-05-11,2583.18,NONE,2583.18,Champion,0
T002506,C0424,2024-01-16,900.82,P_LOYAL,765.7,Loyal,1
T002507,C0424,2024-06-23,374.58,NONE,374.58,Loyal,0
T002508,C0424,2024-02-02,953.56,NONE,953.56,Loyal,0
T002509,C0424,2024-06-08,802.59,P_MIDYEAR,602.59,Loyal,1
T002510,C0424,2024-06-25,719.27,NONE,719.27,Loyal,0
T002511,C0424,2024-04-21,866.49,P_LOYAL,736.52,Loyal,1
T002512,C0424,2024-03-15,282.07,P_LOYAL,239.76,Loyal,1
T002513,C0425,2024-04-16,155.72,NONE,155.72,At-Risk,0
T002514,C0426,2024-05-12,991.0,NONE,991.0,At-Risk,0
T002515,C0426,2024-02-02,546.23,NONE,546.23,At-Risk,0
T002516,C0426,2024-04-07,716.22,P_DOUBLE_SALE,630.27,At-Risk,1
T002517,C0426,2024-05-25,964.95,NONE,964.95,At-Risk,0
T002518,C0426,2024-06-12,909.47,NONE,909.47,At-Risk,0
T002519,C0426,2024-01-17,504.76,NONE,504.76,At-Risk,0
T002520,C0426,2024-01-20,483.8,NONE,483.8,At-Risk,0
T002521,C0426,2024-05-31,993.97,NONE,993.97,At-Risk,0
T002522,C0426,2024-03-15,547.07,P_WEEKEND,517.07,At-Risk,1
T002523,C0427,2024-03-05,2041.44,NONE,2041.44,New,0
T002524,C0427,2024-04-11,637.57,P_CHAMPION,510.06,New,1
T002525,C0427,2024-02-13,1414.4,NONE,1414.4,New,0
T002526,C0427,2024-03-30,1276.08,NONE,1276.08,New,0
T002527,C0427,2024-04-08,1852.36,NONE,1852.36,New,0
T002528,C0427,2024-04-24,2011.16,P_CHAMPION,1608.93,New,1
T002529,C0427,2024-05-18,1553.31,NONE,1553.31,New,0
T002530,C0427,2024-06-17,2064.27,P_WEEKEND,2034.27,New,1
T002531,C0427,2024-06-12,2193.78,NONE,2193.78,New,0
T002532,C0427,2024-03-04,1664.93,NONE,1664.93,New,0
T002533,C0427,2024-02-12,2117.62,NONE,2117.62,New,0
T002534,C0427,2024-01-03,2228.32,P_NEWYEAR,2005.49,New,1
T002535,C0427,2024-02-04,2254.72,NONE,2254.72,New,0
T002536,C0428,2024-04-14,147.99,NONE,147.99,New,0
T002537,C0428,2024-04-07,102.36,NONE,102.36,New,0
T002538,C0429,2024-01-24,289.41,NONE,289.41,At-Risk,0
T002539,C0429,2024-04-01,2671.53,NONE,2671.53,At-Risk,0
T002540,C0430,2024-02-22,150.27,NONE,150.27,Loyal,0
T002541,C0431,2024-05-16,2893.72,P_PAYDAY,2843.72,At-Risk,1
T002542,C0431,2024-06-02,1730.22,NONE,1730.22,At-Risk,0
T002543,C0431,2024-06-11,1996.65,NONE,1996.65,At-Risk,0
T002544,C0431,2024-03-24,1908.79,P_WEEKEND,1878.79,At-Risk,1
T002545,C0431,2024-02-21,1272.1,NONE,1272.1,At-Risk,0
T002546,C0431,2024-02-09,1898.01,P_WEEKEND,1868.01,At-Risk,1
T002547,C0431,2024-03-25,967.75,NONE,967.75,At-Risk,0
T002548,C0431,2024-06-06,1462.9,P_PAYDAY,1412.9,At-Risk,1
T002549,C0431,2024-05-05,1280.66,NONE,1280.66,At-Risk,0
T002550,C0431,2024-04-16,1010.32,P_WEEKEND,980.32,At-Risk,1
T002551,C0431,2024-04-15,696.92,NONE,696.92,At-Risk,0
T002552,C0431,2024-04-12,1777.93,P_CHAMPION,1422.34,At-Risk,1
T002553,C0431,2024-04-09,1374.7,P_PAYDAY,1324.7,At-Risk,1
T002554,C0431,2024-05-24,2741.9,P_WEEKEND,2711.9,At-Risk,1
T002555,C0431,2024-02-02,2962.06,P_WEEKEND,2932.06,At-Risk,1
T002556,C0431,2024-06-16,2451.91,P_CHAMPION,1961.53,At-Risk,1
T002557,C0431,2024-03-14,2336.85,NONE,2336.85,At-Risk,0
T002558,C0431,2024-01-20,1243.55,NONE,1243.55,At-Risk,0
T002559,C0432,2024-01-23,225.14,P_WEEKEND,195.14,New,1
T002560,C0433,2024-04-22,2109.4,NONE,2109.4,Champion,0
T002561,C0433,2024-02-04,2299.0,NONE,2299.0,Champion,0
T002562,C0433,2024-04-10,2244.01,NONE,2244.01,Champion,0
T002563,C0433,2024-02-25,847.78,NONE,847.78,Champion,0
T002564,C0433,2024-05-24,2565.77,NONE,2565.77,Champion,0
T002565,C0433,2024-06-14,1798.96,P_CHAMPION,1439.17,Champion,1
T002566,C0433,2024-01-29,1564.32,NONE,1564.32,Champion,0
T002567,C0433,2024-03-06,2163.47,NONE,2163.47,Champion,0
T002568,C0433,2024-03-22,1744.31,NONE,1744.31,Champion,0
T002569,C0433,2024-02-23,2074.61,P_PAYDAY,2024.61,Champion,1
T002570,C0433,2024-04-14,827.32,NONE,827.32,Champion,0
T002571,C0433,2024-05-24,924.9,NONE,924.9,Champion,0
T002572,C0433,2024-01-01,1989.62,P_CHAMPION,1591.7,Champion,1
T002573,C0433,2024-01-28,928.6,NONE,928.6,Champion,0
T002574,C0433,2024-01-07,2115.58,NONE,2115.58,Champion,0
T002575,C0433,2024-02-10,1314.49,NONE,1314.49,Champion,0
T002576,C0433,2024-01-02,2550.75,P_NEWYEAR,2295.67,Champion,1
T002577,C0434,2024-01-01,107.81,P_WEEKEND,77.81,Loyal,1
T002578,C0435,2024-05-26,311.08,NONE,311.08,New,0
T002579,C0435,2024-01-22,325.93,P_WEEKEND,295.93,New,1
T002580,C0436,2024-02-25,304.72,P_WEEKEND,274.72,Loyal,1
T002581,C0437,2024-06-01,824.47,P_LOYAL,700.8,At-Risk,1
T002582,C0437,2024-03-14,950.41,P_PAYDAY,900.41,At-Risk,1
T002583,C0437,2024-02-11,601.46,NONE,601.46,At-Risk,0
T002584,C0437,2024-01-17,976.32,P_LOYAL,829.87,At-Risk,1
T002585,C0437,2024-06-10,701.78,P_LOYAL,596.51,At-Risk,1
T002586,C0437,2024-01-04,366.8,NONE,366.8,At-Risk,0
T002587,C0437,2024-03-03,765.13,NONE,765.13,At-Risk,0
T002588,C0438,2024-02-23,1275.7,P_WELCOME,1175.7,At-Risk,1
T002589,C0439,2024-06-26,338.02,NONE,338.02,Champion,0
T002590,C0440,2024-05-11,61.61,NONE,61.61,Loyal,0
T002591,C0440,2024-05-12,159.87,P_PAYDAY,109.87,Loyal,1
T002592,C0441,2024-03-04,401.65,NONE,401.65,Loyal,0
T002593,C0441,2024-04-21,828.99,P_PAYDAY,778.99,Loyal,1
T002594,C0441,2024-03-22,921.8,NONE,921.8,Loyal,0
T002595,C0441,2024-03-28,955.74,NONE,955.74,Loyal,0
T002596,C0441,2024-01-28,706.24,NONE,706.24,Loyal,0
T002597,C0442,2024-01-25,93.31,NONE,93.31,Champion,0
T002598,C0442,2024-06-17,159.86,P_MIDYEAR,0.0,Champion,1
T002599,C0443,2024-05-08,244.97,NONE,244.97,Champion,0
T002600,C0444,2024-03-23,666.65,NONE,666.65,New,0
T002601,C0444,2024-04-12,2766.16,NONE,2766.16,New,0
T002602,C0444,2024-01-17,1250.67,P_WEEKEND,1220.67,New,1
T002603,C0444,2024-01-05,2183.89,NONE,2183.89,New,0
T002604,C0444,2024-06-21,1319.22,P_WEEKEND,1289.22,New,1
T002605,C0444,2024-04-24,592.25,NONE,592.25,New,0
T002606,C0444,2024-03-05,658.76,NONE,658.76,New,0
T002607,C0444,2024-06-08,2242.67,P_MIDYEAR,2042.67,New,1
T002608,C0444,2024-04-05,1258.42,NONE,1258.42,New,0
T002609,C0444,2024-03-07,2307.59,NONE,2307.59,New,0
T002610,C0444,2024-03-23,2811.73,P_PAYDAY,2761.73,New,1
T002611,C0444,2024-03-27,2062.1,NONE,2062.1,New,0
T002612,C0444,2024-05-20,2918.44,P_PAYDAY,2868.44,New,1
T002613,C0444,2024-01-06,2812.46,P_WEEKEND,2782.46,New,1
T002614,C0444,2024-04-05,2860.11,NONE,2860.11,New,0
T002615,C0444,2024-03-11,2374.01,NONE,2374.01,New,0
T002616,C0444,2024-02-03,2319.75,NONE,2319.75,New,0
T002617,C0444,2024-01-01,650.74,P_WEEKEND,620.74,New,1
T002618,C0445,2024-06-18,385.45,NONE,385.45,Loyal,0
T002619,C0445,2024-04-16,643.51,NONE,643.51,Loyal,0
T002620,C0445,2024-01-19,453.99,P_LOYAL,385.89,Loyal,1
T002621,C0445,2024-02-17,807.45,NONE,807.45,Loyal,0
T002622,C0445,2024-05-23,525.28,P_LOYAL,446.49,Loyal,1
T002623,C0445,2024-06-02,371.86,NONE,371.86,Loyal,0
T002624,C0446,2024-03-20,1219.67,NONE,1219.67,At-Risk,0
T002625,C0446,2024-05-24,1159.16,NONE,1159.16,At-Risk,0
T002626,C0446,2024-04-30,2090.34,P_CHAMPION,1672.27,At-Risk,1
T002627,C0446,2024-02-11,1638.42,NONE,1638.42,At-Risk,0
T002628,C0446,2024-01-30,638.07,P_CHAMPION,510.46,At-Risk,1
T002629,C0446,2024-04-25,833.16,P_PAYDAY,783.16,At-Risk,1
T002630,C0446,2024-06-03,1163.7,NONE,1163.7,At-Risk,0
T002631,C0446,2024-02-17,1487.07,P_CHAMPION,1189.66,At-Risk,1
T002632,C0446,2024-05-18,2483.98,P_CHAMPION,1987.18,At-Risk,1
T002633,C0447,2024-06-08,570.27,P_PAYDAY,520.27,Loyal,1
T002634,C0447,2024-03-27,594.54,P_PAYDAY,544.54,Loyal,1
T002635,C0447,2024-01-13,566.13,NONE,566.13,Loyal,0
T002636,C0447,2024-05-04,259.0,P_PAYDAY,209.0,Loyal,1
T002637,C0447,2024-03-10,918.77,P_PAYDAY,868.77,Loyal,1
T002638,C0447,2024-05-10,662.8,NONE,662.8,Loyal,0
T002639,C0447,2024-02-04,341.81,P_LOYAL,290.54,Loyal,1
T002640,C0447,2024-06-18,761.1,P_LOYAL,646.94,Loyal,1
T002641,C0447,2024-03-17,614.41,NONE,614.41,Loyal,0
T002642,C0447,2024-02-07,218.09,NONE,218.09,Loyal,0
T002643,C0448,2024-06-21,869.31,P_WEEKEND,839.31,New,1
T002644,C0448,2024-03-01,599.63,P_FLASH,509.69,New,1
T002645,C0448,2024-04-25,459.75,NONE,459.75,New,0
T002646,C0448,2024-03-04,220.55,NONE,220.55,New,0
T002647,C0448,2024-01-02,944.11,NONE,944.11,New,0
T002648,C0448,2024-03-27,516.67,P_WEEKEND,486.67,New,1
T002649,C0448,2024-04-13,595.87,NONE,595.87,New,0
T002650,C0448,2024-04-28,683.9,P_WEEKEND,653.9,New,1
T002651,C0448,2024-04-12,781.42,NONE,781.42,New,0
T002652,C0449,2024-05-14,297.72,P_LOYAL,253.06,Loyal,1
T002653,C0449,2024-03-13,476.94,P_PAYDAY,426.94,Loyal,1
T002654,C0449,2024-01-15,395.99,P_WEEKEND,365.99,Loyal,1
T002655,C0449,2024-01-07,220.69,NONE,220.69,Loyal,0
T002656,C0449,2024-05-20,644.24,NONE,644.24,Loyal,0
T002657,C0449,2024-04-03,453.08,NONE,453.08,Loyal,0
T002658,C0449,2024-05-10,516.43,NONE,516.43,Loyal,0
T002659,C0449,2024-03-16,203.82,P_WEEKEND,173.82,Loyal,1
T002660,C0449,2024-04-11,263.82,NONE,263.82,Loyal,0
T002661,C0450,2024-03-15,119.62,P_PAYDAY,69.62,Loyal,1
T002662,C0450,2024-01-11,126.21,NONE,126.21,Loyal,0
T002663,C0451,2024-06-10,239.75,NONE,239.75,New,0
T002664,C0451,2024-03-16,299.45,P_WEEKEND,269.45,New,1
T002665,C0451,2024-06-25,139.68,P_WINBACK,104.76,New,1
T002666,C0452,2024-04-19,1714.29,NONE,1714.29,New,0
T002667,C0452,2024-05-02,2711.26,NONE,2711.26,New,0
T002668,C0452,2024-01-04,1750.18,P_CHAMPION,1400.14,New,1
T002669,C0452,2024-06-21,2089.47,NONE,2089.47,New,0
T002670,C0452,2024-01-29,1080.27,NONE,1080.27,New,0
T002671,C0452,2024-05-20,2925.22,P_WEEKEND,2895.22,New,1
T002672,C0452,2024-04-21,1275.53,NONE,1275.53,New,0
T002673,C0452,2024-05-31,1340.66,P_PAYDAY,1290.66,New,1
T002674,C0452,2024-01-31,1393.6,P_CHAMPION,1114.88,New,1
T002675,C0453,2024-06-24,816.69,NONE,816.69,Champion,0
T002676,C0453,2024-02-02,143.63,P_PAYDAY,93.63,Champion,1
T002677,C0454,2024-05-29,129.16,NONE,129.16,New,0
T002678,C0455,2024-03-22,426.12,P_LOYAL,362.2,Loyal,1
T002679,C0455,2024-01-27,918.15,P_LOYAL,780.43,Loyal,1
T002680,C0455,2024-03-03,269.87,NONE,269.87,Loyal,0
T002681,C0455,2024-05-31,389.51,P_PAYDAY,339.51,Loyal,1
T002682,C0455,2024-04-12,552.83,NONE,552.83,Loyal,0
T002683,C0455,2024-05-24,427.32,NONE,427.32,Loyal,0
T002684,C0455,2024-01-22,708.5,NONE,708.5,Loyal,0
T002685,C0455,2024-01-29,926.24,NONE,926.24,Loyal,0
T002686,C0455,2024-04-07,308.49,P_WEEKEND,278.49,Loyal,1
T002687,C0456,2024-04-21,2888.44,NONE,2888.44,Loyal,0
T002688,C0456,2024-01-01,2458.59,NONE,2458.59,Loyal,0
T002689,C0456,2024-05-22,1426.32,P_WEEKEND,1396.32,Loyal,1
T002690,C0456,2024-05-30,789.19,NONE,789.19,Loyal,0
T002691,C0456,2024-02-17,1300.82,P_PAYDAY,1250.82,Loyal,1
T002692,C0456,2024-03-22,841.83,P_WEEKEND,811.83,Loyal,1
T002693,C0456,2024-04-30,779.5,P_CHAMPION,623.6,Loyal,1
T002694,C0456,2024-03-25,2002.89,P_WEEKEND,1972.89,Loyal,1
T002695,C0456,2024-04-12,1195.21,NONE,1195.21,Loyal,0
T002696,C0456,2024-05-12,2861.9,NONE,2861.9,Loyal,0
T002697,C0456,2024-02-21,922.45,NONE,922.45,Loyal,0
T002698,C0456,2024-01-15,1405.28,P_NEWYEAR,1264.75,Loyal,1
T002699,C0456,2024-06-02,2288.38,P_WEEKEND,2258.38,Loyal,1
